9.780020e+01	-1.854057e+01	7.717849e+00	-1.522837e-04	-4.179252e-03	7.048826e-05
1.081872e+02	-1.000917e+01	1.256164e+00	4.991108e-04	-4.759491e-03	-1.839201e-04
1.026365e+02	-3.337514e+01	4.579278e-01	-7.417286e-04	-4.012985e-03	-8.027044e-06
9.614526e+01	-2.690968e+01	5.007908e+00	-7.632016e-04	-3.271410e-03	2.417738e-04
1.108604e+02	-2.866396e+01	-1.872289e+00	-5.617982e-04	-4.593413e-03	2.640570e-04
1.013218e+02	-1.029987e+01	9.820523e+00	1.574187e-04	-4.079102e-03	9.340373e-04
9.914056e+01	-1.166591e+01	7.681693e+00	1.407745e-04	-4.365445e-03	3.828579e-04
9.871573e+01	-1.121758e+01	-1.415117e+01	4.860712e-04	-3.745806e-03	3.573353e-04
5.950660e+01	6.291149e+01	-3.517568e+01	1.076355e-02	-6.986791e-03	2.301535e-03
-9.492285e+01	-3.191111e+01	2.990018e+00	-1.705140e-04	8.137181e-04	-6.013543e-04
-9.354504e+01	-2.286627e+01	-5.909643e+00	-2.637938e-04	9.357893e-04	-7.447356e-04
1.137778e+02	-2.088746e+01	-4.087843e+00	-4.263347e-05	-4.226490e-03	3.976714e-04
-1.193590e+02	7.292973e+01	-9.736850e+01	1.238889e-02	4.458616e-02	1.075488e-02
1.118562e+02	-1.248146e+01	1.061528e+01	-6.886143e-04	-4.237377e-03	6.235167e-04
9.953296e+01	-2.214223e+01	4.756717e+00	1.800178e-04	-4.150256e-03	-2.185209e-04
-8.155259e+01	3.498594e+01	3.133197e+01	-1.131716e-02	-1.366826e-02	-8.039854e-03
1.068110e+02	-1.341950e+01	7.623537e+00	6.210106e-04	-4.797705e-03	3.737147e-04
9.774471e+01	-6.439219e+00	-1.268639e+00	-1.697542e-04	-3.819485e-03	5.957141e-04
-9.383506e+01	-1.172776e+01	8.675212e+00	-3.382361e-04	1.065939e-03	-2.865574e-04
1.006719e+02	-2.679813e+00	1.441811e+01	3.656258e-04	-5.065360e-03	7.214432e-04
9.442778e+01	-1.541348e+01	7.085228e-01	-5.608466e-04	-3.882365e-03	3.424642e-05
9.849636e+01	-2.762483e+01	-5.742529e+00	-4.025140e-04	-3.658999e-03	2.688275e-04
9.171431e+01	-1.221183e+01	3.933043e+00	2.460750e-04	-3.777654e-03	2.470563e-04
-1.073381e+02	-1.261591e+01	1.418624e+01	9.234234e-05	4.244778e-04	-5.482874e-04
9.995552e+01	-3.012611e+01	8.052595e+00	-4.980288e-04	-4.576125e-03	8.316175e-05
-9.547520e+01	-1.260088e+01	7.030097e+00	9.974846e-05	2.623824e-04	-6.201664e-04
9.934229e+01	-1.023600e+01	-6.599463e-02	1.071257e-04	-4.069627e-03	2.591267e-04
9.414034e+01	-1.722436e+01	2.669285e+00	1.817278e-04	-4.112150e-03	9.385198e-05
-1.048382e+02	-1.610045e+01	4.534472e+00	-1.423548e-04	7.979453e-04	-5.146063e-04
1.012011e+02	-2.136164e+01	-1.264576e+01	-1.055556e-04	-3.796683e-03	-1.791371e-04
9.325657e+01	-9.247620e+00	-3.452419e+00	4.354492e-04	-3.826907e-03	6.635046e-04
-1.027488e+02	1.275968e+02	-5.759455e+01	-2.734643e-02	1.547582e-03	-3.275481e-02
9.465748e+01	-1.362046e+01	-4.583812e+00	2.334961e-04	-3.792036e-03	-1.420135e-04
-1.019868e+02	-2.803491e+01	-9.376480e+00	1.762882e-04	1.070789e-03	-1.563861e-04
9.771039e+01	-4.964988e+00	2.144880e+00	7.633680e-04	-3.886845e-03	5.088043e-04
-6.475771e+01	1.483188e+01	-1.516660e-02	3.110219e-03	7.514596e-03	8.332830e-04
-2.557732e+01	1.199290e+02	-9.472980e+00	3.700411e-02	1.954010e-02	1.524343e-03
9.966298e+01	-2.083772e+01	5.694371e+00	-7.345117e-04	-4.242784e-03	1.106408e-04
-1.075122e+02	-3.101564e+01	8.296129e+00	-1.411544e-03	1.302124e-03	-8.417258e-04
1.014525e+02	-1.333428e+01	9.433034e+00	3.672752e-05	-4.485444e-03	5.052245e-04
-1.010035e+02	-1.234230e+01	-7.376086e+00	-4.384478e-05	9.466857e-04	-4.972242e-04
1.004135e+02	-1.097520e+01	-5.512298e+00	1.811695e-04	-3.723670e-03	3.739189e-04
9.663598e+01	-2.496251e+01	-1.209967e+00	-5.658629e-04	-3.815763e-03	1.228267e-04
-9.402107e+01	-1.885249e+01	1.072788e+01	1.768555e-04	7.396170e-04	-3.446411e-04
1.033876e+02	-7.893947e+00	1.739314e+01	4.969618e-04	-3.950071e-03	7.510400e-04
-9.486071e+01	-2.279852e+01	7.256073e+00	-1.903698e-04	7.966337e-04	-6.395329e-04
1.278246e+02	-1.414552e+01	-2.011139e+01	7.905737e-03	6.150546e-03	6.513785e-03
-8.487445e+01	-6.233135e+01	-2.332401e+01	-5.857975e-03	6.105192e-03	-5.097442e-03
9.367334e+01	-2.042163e+01	-3.962230e+00	5.945076e-05	-3.415959e-03	2.122043e-04
-1.022808e+02	-2.624540e+01	-1.892220e+00	-1.094206e-04	9.532148e-04	-1.016707e-03
9.332399e+01	-1.673118e+01	-2.198727e+00	1.004176e-04	-3.624469e-03	1.354745e-04
9.910247e+01	3.891809e+00	1.054198e+00	8.447937e-04	-3.853399e-03	6.746366e-04
9.157475e+01	-5.941841e+01	-1.480034e+01	4.049204e-03	9.207959e-03	-3.977829e-03
-9.564934e+01	-8.133944e+00	8.510359e-01	1.349150e-04	9.747476e-04	-2.498013e-04
9.325552e+01	1.870771e+02	7.280075e+01	-1.162469e-02	-1.230368e-02	-1.677481e-02
-9.752996e+01	-4.484464e+00	-4.493125e+00	-1.889919e-04	4.643375e-04	-5.981734e-04
-1.482001e+02	8.066550e+01	1.489191e+01	6.429845e-03	9.856572e-03	1.646759e-02
9.820797e+01	-1.739395e+01	8.175560e+00	7.522866e-04	-4.172587e-03	-1.107425e-04
1.031944e+02	-1.682331e+01	1.020255e+01	5.153242e-05	-4.145906e-03	5.502101e-04
9.895239e+01	-2.635569e+01	-3.952813e+00	-1.765094e-04	-4.273163e-03	1.790267e-04
9.866216e+01	-1.735068e+01	1.153589e+01	-1.787343e-04	-3.708603e-03	7.497092e-04
9.984399e+01	-1.572330e+01	2.459171e+01	1.578062e-03	-1.260914e-02	-4.319856e-03
-9.616253e+01	-1.913577e+01	1.047285e+01	-1.547619e-04	4.511997e-04	-3.061033e-04
9.534893e+01	-1.439095e+01	1.419787e+00	-3.287981e-04	-3.806993e-03	7.137942e-04
6.179884e+01	-9.028419e+01	2.757542e+01	-6.244903e-03	-7.462206e-03	-5.336351e-03
9.837030e+01	-1.708625e+01	1.716708e+00	-2.308429e-04	-3.900331e-03	1.272243e-04
-9.992463e+01	-1.846159e+01	4.842831e+00	-1.972406e-04	6.873218e-04	-3.406945e-05
9.692956e+01	-1.011487e+01	1.123594e+01	4.003834e-04	-4.107240e-03	4.063073e-04
1.037666e+02	-8.289533e+00	1.075488e+00	4.428252e-04	-4.028840e-03	4.127321e-04
-7.700595e+01	8.026609e+00	6.236618e+00	8.808356e-04	3.509351e-03	6.888856e-04
9.742552e+01	-2.767061e+00	-4.788785e+00	7.029206e-04	-3.850150e-03	1.287301e-04
9.741666e+01	-1.649542e+01	9.567592e+00	-5.978658e-05	-4.302308e-03	2.883353e-04
-9.615245e+01	-5.988117e+00	-2.339706e-01	-6.756391e-06	6.721981e-04	-1.775194e-04
-9.700809e+01	-3.729206e+01	-5.986140e+00	-3.888926e-04	7.949215e-04	-6.368500e-04
-9.289909e+01	-3.338179e+01	-1.938143e+00	-2.907551e-04	7.393573e-04	-5.832170e-04
-9.726605e+01	-1.840468e+01	1.375376e+01	-1.899124e-04	6.759497e-04	-4.775529e-04
9.779063e+01	-1.741617e+01	1.021611e+01	-7.275561e-05	-4.160923e-03	7.696459e-04
-9.489351e+01	-3.643096e+01	-2.656591e+00	3.569788e-04	1.206117e-03	-7.751651e-04
-2.710867e+01	1.182565e+02	7.988962e+01	3.428018e-02	1.440679e-02	2.812711e-02
-4.904450e+01	7.369010e+01	8.456416e+00	-8.502767e-04	-1.061774e-03	8.365147e-03
9.836916e+01	-2.533701e+01	-1.264860e+01	1.445514e-04	-3.787960e-03	-3.515244e-04
1.000452e+02	-1.181697e+01	9.931775e+00	6.418639e-05	-4.125664e-03	4.459284e-04
-9.532038e+01	-2.241483e+01	-1.505344e+00	3.088953e-04	8.938307e-04	-4.303187e-04
9.540933e+01	-5.153451e+01	7.623105e+00	2.574996e-04	2.849068e-04	1.065779e-03
1.028822e+02	-1.307737e+00	-3.734261e+00	5.508419e-04	-3.631831e-03	5.235842e-04
1.058420e+02	-6.291736e+00	-1.298335e+01	5.289576e-04	-4.375672e-03	-3.666323e-05
-1.259859e+02	-1.237518e+02	-2.900048e+01	3.689686e-02	3.898220e-02	-1.705124e-02
